Account,Auto_Ship_Ind,Interior_Decor_Signage_Available_Funds,LMS_Enrolled,LMS_Available_Matching_Funds,LMS_Used_Funds_Most_Recent_3_Months,LMS_Used_Funds_Previous_3_Months,Open_Smart,PIP_Program,PQS_Program,SCS_Program,Spar_Coverage_Ind,Specialty_Solutions,Vaccine_Items,Vaccine_Starter,Vaccine_Items_Count,Vaccine_Items_Sls_Amt,YPO,Tot_Sls_Amt,DLC_Program_encoded,FEM_Program_encoded,HM_Circular_Program_encoded,Internal_Decor,PQS_Enrolled_encoded,ST_encoded,Pog_Code_Name_encoded,DC_Name_encoded,Bus_Type_Desc_encoded,Region_encoded,PSAO_Expanded_encoded,Chain_Name_encoded,Salesperson_encoded,AH_Program_encoded,OTC_Front-end_Size_encoded,MRA_Program_Type_-_Active_AH_encoded,Msa_Dma_encoded,Signage_Program_encoded,Hospital_Associated_encoded
638331,1,0.0,1,851.0,1,1,0,1,1,1,1,0,1,0,1.0,446.24,1,60741.0,5,0,0,0,0,29,1,11,0,0,0,36,22,0,4,8,152,1,15
32505,0,2500.0,1,400.0,0,0,1,0,0,0,1,0,1,0,1.0,0.0,0,110615.0,5,4,1,0,1,40,2,13,0,2,0,1,12,0,6,8,67,2,15
403228,1,2500.0,1,3470.0,1,1,0,0,1,1,1,0,0,0,0.0,0.0,0,97701.0,5,0,1,0,0,49,0,16,0,0,6,22,112,4,2,7,58,1,15
198378,1,2500.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,282725.0,5,0,1,0,0,4,3,12,0,3,0,38,102,0,2,8,193,3,15
429207,0,2500.0,1,0.0,0,0,0,1,1,1,1,0,1,0,1.0,223.12,0,55487.0,5,3,0,0,0,9,6,24,0,2,0,12,105,0,1,8,40,3,15
330246,0,1524.0,0,1200.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,263257.0,1,0,1,0,0,1,2,4,0,2,1,2,44,1,0,7,138,1,15
328958,0,2500.0,0,1200.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,254887.0,5,0,1,0,1,2,2,14,0,2,0,1,104,0,1,8,142,1,15
831601,1,0.0,1,0.0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0,105277.0,0,3,1,1,0,10,2,4,0,2,0,37,93,0,3,3,71,3,15
416325,0,2477.0,1,3158.0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,316527.0,5,0,0,0,0,17,2,16,0,0,0,7,106,0,1,8,32,0,1
54882,1,0.0,1,3080.0,1,1,0,0,1,1,1,0,1,0,4.0,669.36,1,271958.0,0,0,1,1,0,34,2,1,0,1,0,37,113,0,1,2,15,1,15
173481,0,2500.0,1,1900.0,1,1,0,1,1,1,0,1,0,0,0.0,0.0,0,33539.0,5,4,1,0,0,22,6,16,0,0,0,37,2,0,6,8,6,1,15
968210,0,0.0,1,1200.0,0,0,0,1,1,1,0,0,1,0,1.0,2721.99,0,112203.0,2,2,0,1,0,2,2,14,0,2,0,1,28,0,5,8,101,0,15
160547,0,0.0,1,1036.0,1,0,0,0,1,0,1,0,1,0,3.0,844.78,0,203449.0,5,0,1,0,0,17,2,16,0,0,0,1,75,0,1,3,16,1,15
433958,1,0.0,1,1200.0,0,0,0,1,1,1,1,0,0,0,0.0,0.0,0,234786.0,0,0,1,1,0,1,6,4,0,2,1,1,99,1,1,7,102,1,15
161835,0,2305.0,1,1200.0,1,1,0,0,1,0,1,0,0,0,0.0,0.0,0,40746.0,1,0,1,0,0,14,2,10,0,0,0,37,88,0,0,3,82,1,15
769526,1,2500.0,0,600.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,186041.0,5,0,1,0,1,36,2,17,0,2,16,37,6,3,6,7,131,1,15
193312,1,0.0,1,0.0,1,1,0,0,0,0,1,0,1,0,4.0,1008.69,0,170089.0,5,0,1,0,0,1,4,4,0,2,1,2,77,1,3,7,140,0,15
660318,0,2500.0,1,0.0,0,0,0,1,1,1,1,0,1,0,1.0,635.82,0,44297.0,0,0,0,0,0,4,2,12,0,3,0,37,120,0,4,8,185,3,2
333935,0,2500.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,324169.0,5,4,0,0,1,48,6,10,0,0,14,34,34,4,6,7,93,3,15
415413,0,962.0,1,1166.0,1,1,0,0,1,0,1,0,0,0,0.0,0.0,0,58606.0,5,0,1,0,0,35,2,16,0,0,0,6,96,0,2,8,16,1,15
81564,1,2500.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,31574.0,5,1,1,0,0,22,6,8,0,0,0,36,8,0,2,8,6,3,15
957167,0,349.0,1,1000.0,1,1,0,0,1,1,1,0,1,0,1.0,267.52,1,739802.0,0,0,1,0,0,20,2,3,0,1,6,23,103,4,4,7,72,1,15
761754,1,0.0,0,1200.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,32458.0,3,0,1,1,0,25,2,4,0,2,1,1,98,1,4,7,147,1,15
317612,0,1857.0,1,1200.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,87765.0,5,0,1,0,0,36,2,17,0,2,16,34,87,3,1,7,100,1,15
5215,1,0.0,1,235.0,1,1,0,1,1,1,1,1,0,0,0.0,0.0,1,200691.0,5,0,1,1,0,28,2,11,0,0,0,38,10,0,3,8,153,0,15
904200,0,45.0,1,8000.0,0,1,0,1,1,1,1,0,1,0,1.0,166.97,0,135821.0,5,0,1,1,0,10,2,13,0,2,1,2,93,1,4,7,25,0,15
4978,0,0.01,1,1200.0,0,0,1,0,1,1,0,0,0,0,0.0,0.0,0,29823.0,4,3,0,1,0,47,2,5,0,3,0,37,83,0,3,8,191,1,15
824511,1,0.0,1,1200.0,0,0,0,0,1,1,1,0,1,0,1.0,218.66,0,169797.0,0,0,1,1,0,2,1,14,0,2,0,2,28,0,4,3,142,0,15
234533,0,0.0,1,989.0,1,1,0,0,0,1,1,0,0,0,0.0,0.0,1,247055.0,0,0,0,1,0,1,2,4,0,2,1,2,13,1,1,7,86,1,1
649701,0,538.0,1,1200.0,0,0,0,0,1,1,0,1,0,0,0.0,0.0,0,24366.0,5,4,1,0,0,9,2,24,0,2,0,1,116,0,6,8,35,0,15
536738,0,162.0,1,1200.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,148074.0,0,3,1,1,0,9,6,24,0,2,0,38,58,0,4,3,29,1,15
330208,0,2500.0,0,400.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0,167274.0,5,0,1,0,0,31,4,15,0,1,6,20,84,4,6,7,2,1,15
457331,0,2500.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,46111.0,5,4,0,0,0,34,6,15,0,1,0,20,16,0,6,8,2,3,15
268313,1,933.0,1,0.0,1,1,0,0,1,0,1,0,1,0,2.0,373.12,0,414276.0,5,0,1,0,0,17,2,22,0,0,0,4,78,0,3,2,119,1,2
174302,0,2477.0,1,1200.0,0,1,0,0,1,0,1,0,0,1,0.0,0.0,0,91251.0,5,0,1,0,0,4,6,12,0,3,0,17,97,0,1,3,185,1,15
344254,0,2477.0,1,1200.0,0,0,0,0,0,0,1,0,1,0,3.0,168.28,0,85495.0,5,0,1,0,0,36,6,17,0,2,16,39,6,3,2,7,131,1,15
226855,0,0.0,1,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,33958.0,5,3,0,0,1,9,2,24,0,2,0,1,116,0,4,3,35,3,15
704251,1,2500.0,1,800.0,0,0,0,0,1,0,1,0,1,0,1.0,1619.18,0,265348.0,5,0,1,0,0,42,2,4,0,2,1,2,73,1,1,7,71,1,15
265826,0,2500.0,0,0.0,0,0,0,0,0,1,0,0,1,0,1.0,69.39,0,113797.0,5,4,0,0,1,29,6,11,1,0,0,33,18,0,6,8,98,3,15
346454,1,540.0,1,859.0,1,1,0,0,1,0,1,0,0,0,0.0,0.0,0,67000.0,1,0,1,0,0,28,2,11,0,0,0,38,10,0,0,8,139,0,0
245193,1,344.0,1,1000.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0,166774.0,5,1,1,0,0,9,2,24,0,2,0,36,32,0,2,8,49,1,15
902919,1,1501.0,1,0.0,0,0,0,0,1,1,1,1,0,0,0.0,0.0,0,203019.0,5,0,1,1,0,10,2,4,0,2,1,1,93,1,2,7,25,3,15
763732,1,600.0,1,1196.0,1,0,0,1,1,1,1,0,0,0,0.0,0.0,0,176408.0,0,0,1,0,0,1,1,4,0,2,1,1,98,1,1,7,138,0,15
428456,0,2500.0,1,0.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,22517.0,1,1,1,0,0,9,2,24,0,2,0,1,32,0,0,8,29,3,15
638285,1,2000.0,1,1000.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,111317.0,1,0,1,0,1,4,2,12,0,3,0,34,27,0,0,8,182,1,15
274298,0,2000.0,1,1200.0,1,1,0,0,1,1,1,0,0,0,0.0,0.0,0,48409.0,5,4,1,0,0,31,6,15,0,1,0,24,19,0,6,8,2,1,15
160849,0,2454.0,1,0.0,1,1,0,0,1,1,1,0,0,0,0.0,0.0,0,60198.0,5,0,1,0,0,22,2,8,0,0,0,37,108,0,4,8,14,3,15
284306,0,2500.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,62959.0,5,4,1,0,1,9,6,24,0,2,0,37,105,0,6,8,40,3,15
190279,1,0.0,1,1190.0,1,1,0,0,1,1,1,0,1,0,1.0,215.06,0,112498.0,5,0,1,0,0,43,2,2,0,2,0,2,15,0,1,2,113,0,15
174264,1,2500.0,1,1200.0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,440426.0,5,0,1,0,0,16,2,17,0,2,0,51,54,0,3,3,135,1,15
867123,0,0.0,1,2842.0,1,0,0,1,1,1,1,0,1,0,1.0,223.12,0,236289.0,5,0,0,1,0,34,2,15,0,1,0,20,11,0,4,3,2,1,15
541137,0,383.0,1,2270.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0,133444.0,5,0,1,0,0,34,2,15,0,1,0,26,11,0,3,8,2,1,15
712287,0,2142.0,1,753.0,1,1,0,0,1,1,0,0,1,0,3.0,618.01,0,272445.0,5,4,1,0,0,22,2,8,0,0,0,22,2,0,6,2,6,0,15
727980,0,2324.0,1,1190.0,1,1,0,0,1,1,1,0,0,0,0.0,0.0,0,11532.0,2,2,1,0,0,48,6,10,0,0,0,39,62,0,5,3,93,1,15
646854,0,819.0,1,1200.0,1,1,0,1,1,1,1,0,1,0,1.0,92.48,0,35145.0,5,0,1,0,0,31,2,15,0,1,6,25,29,4,4,7,2,1,15
904007,1,456.0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,1,154867.0,5,0,1,1,0,27,2,13,0,2,1,2,25,1,1,7,65,0,15
499453,0,2289.0,1,0.0,0,0,0,0,1,0,0,0,1,0,3.0,4125.33,1,104482.0,1,0,1,1,0,47,4,5,0,3,0,39,17,0,0,3,191,3,15
638438,0,2000.0,1,1200.0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0,44044.0,5,4,0,0,0,38,2,15,0,1,0,20,52,0,6,8,5,1,15
985998,0,1123.89,1,1200.0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,69570.0,5,3,1,1,0,4,2,21,0,3,0,39,47,0,4,8,187,0,15
169919,0,0.0,1,1200.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,26406.0,5,0,1,0,0,22,6,8,0,0,0,36,119,0,1,8,6,1,15
74616,1,0.0,0,1200.0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,74873.0,5,3,1,0,0,49,2,3,0,1,6,22,46,4,4,7,80,0,1
10488,0,2000.0,1,1193.0,1,1,0,0,1,1,1,0,1,0,5.0,3343.13,1,284900.0,5,0,1,0,0,32,2,17,0,2,0,39,40,0,4,3,181,1,15
526833,0,0.0,1,968.0,1,1,0,1,1,1,1,1,1,0,3.0,531.72,1,189625.0,0,0,1,1,0,40,2,13,0,2,0,1,25,0,1,3,18,1,15
245289,0,1331.0,1,1200.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,240040.0,5,3,0,0,0,6,2,23,0,1,0,37,11,0,3,3,34,1,15
332139,0,689.0,1,1200.0,0,0,0,1,1,1,1,1,0,0,0.0,0.0,1,29846.0,5,0,1,0,0,10,2,13,0,2,0,1,107,0,2,7,25,1,15
845910,0,2000.0,0,2000.0,0,0,0,1,1,1,1,0,0,0,0.0,0.0,0,35075.0,5,1,0,0,0,28,6,11,0,0,9,38,10,4,2,7,153,1,15
18521,0,72.0,1,1200.0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0,50171.0,5,3,1,1,0,9,6,24,0,2,0,1,116,0,4,8,35,0,15
756227,1,2500.0,1,1186.0,1,1,0,1,1,1,0,0,0,0,0.0,0.0,1,168159.0,5,4,1,0,0,41,1,11,1,0,0,39,10,0,6,2,154,1,0
167287,0,676.0,1,1200.0,0,1,0,0,1,0,1,0,1,0,1.0,1064.2,1,192987.0,5,0,1,0,0,43,2,2,0,2,0,1,81,0,1,3,94,0,15
188325,0,2000.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,15222.0,5,1,0,0,1,43,4,2,0,2,22,1,7,1,2,7,94,3,15
157784,1,0.0,1,0.0,1,1,0,1,1,1,1,0,1,0,1.0,374.34,0,529496.0,0,0,1,1,0,44,2,20,0,3,0,39,79,0,3,2,177,0,15
361827,0,0.0,1,1200.0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,1,370999.0,1,1,0,0,0,16,5,22,0,0,0,38,31,0,0,8,85,0,15
35642,1,0.0,1,1200.0,0,0,0,0,1,1,1,0,1,0,3.0,499.29,0,167132.0,5,0,1,1,0,47,2,5,0,3,0,39,83,0,2,3,191,0,15
348235,0,2439.0,1,1200.0,1,0,0,1,1,1,1,0,1,0,1.0,167.4,0,120729.0,0,0,1,1,0,18,4,14,0,2,0,37,91,0,1,3,101,1,15
647068,0,1135.0,1,1200.0,0,0,0,0,0,1,1,0,1,0,1.0,91.61,0,38110.0,5,0,1,0,1,6,2,23,0,1,0,34,111,0,1,2,2,6,15
828477,0,2500.0,1,1200.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,212372.0,5,4,0,0,0,19,6,23,0,1,0,37,9,0,6,8,44,1,1
765054,0,508.91,1,0.0,1,1,1,1,1,1,1,0,0,0,0.0,0.0,1,97739.0,0,0,1,1,0,10,2,4,0,2,1,1,94,1,4,7,26,0,15
209707,1,0.0,1,1200.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,183026.0,5,0,1,0,1,27,2,13,2,2,6,11,25,2,3,7,18,0,15
414715,0,2500.0,1,0.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,288436.0,5,0,1,0,0,35,2,16,0,0,0,7,72,0,3,8,62,3,15
285139,0,2500.0,1,1200.0,0,0,0,0,0,1,1,0,1,0,3.0,669.36,0,107471.0,1,1,0,0,0,34,6,15,0,1,6,24,92,4,0,7,2,2,15
215879,1,2312.0,1,1200.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1,30440.0,1,1,1,0,0,14,4,10,0,0,0,38,88,0,0,8,82,1,15
464791,0,0.0,1,200.0,1,1,0,0,1,0,1,0,1,0,2.0,319.45,0,161681.0,5,0,1,0,0,34,2,15,0,1,0,36,92,0,1,2,2,1,15
54361,0,0.0,1,1147.0,1,1,0,1,1,1,0,0,1,0,2.0,552.24,1,324263.0,4,0,1,1,0,29,2,11,0,0,0,38,65,0,2,2,122,1,15
588958,0,2000.0,1,921.0,0,1,0,0,1,1,1,0,1,0,2.0,1709.35,1,152969.0,5,0,0,0,0,42,2,14,0,2,0,2,21,0,2,8,126,2,15
569590,1,0.0,1,1196.0,1,1,0,1,1,1,1,0,0,0,0.0,0.0,1,101622.0,0,0,1,1,0,16,2,17,0,2,0,37,54,0,3,3,135,0,0
163314,1,2500.0,1,1200.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,39411.0,1,0,1,0,0,4,6,12,0,3,0,38,97,0,0,2,185,5,15
395469,0,2000.0,1,1200.0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,41785.0,1,1,0,0,0,14,6,10,0,0,0,39,88,0,0,8,82,1,15
311750,0,2000.0,1,1200.0,0,1,0,0,1,0,1,0,1,0,1.0,92.0,0,132173.0,5,0,1,0,0,42,6,14,0,2,0,7,21,0,4,8,126,1,15
184000,0,2500.0,1,1190.0,1,1,0,0,1,0,1,0,0,0,0.0,0.0,0,197673.0,2,2,1,0,0,22,6,8,0,0,0,37,108,0,5,3,14,2,15
406425,0,1238.0,1,1200.0,0,0,0,0,0,0,1,0,1,0,3.0,6472.46,0,237086.0,1,1,0,0,1,34,6,15,0,1,0,21,48,0,0,8,2,0,15
255379,0,400.0,1,1200.0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0,136813.0,5,0,1,0,1,3,2,18,0,3,0,1,50,0,1,8,201,1,15
371549,0,0.0,1,1095.0,1,1,0,0,1,1,0,0,0,0,0.0,0.0,1,94510.0,0,3,1,1,0,9,2,24,0,2,0,37,105,0,4,8,40,0,15
714440,0,2500.0,1,1000.0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,41652.0,5,4,0,0,0,3,2,18,0,3,0,37,50,0,6,8,165,2,15
423732,0,2500.0,1,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,167402.0,5,0,1,0,1,17,2,16,0,0,0,7,75,0,1,8,62,3,15
68940,1,0.0,0,1200.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,173926.0,0,0,1,1,1,43,2,2,0,2,0,38,7,0,1,3,94,1,15
299333,0,2370.0,1,1200.0,0,0,0,0,1,1,1,0,1,0,4.0,585.87,0,157125.0,1,0,1,0,0,43,2,2,0,2,0,1,57,0,0,2,108,2,15
8987,1,2500.0,1,0.0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,209951.0,1,1,0,0,0,47,6,5,0,3,0,39,83,0,0,3,191,2,1
427812,0,528.0,0,1200.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,86979.0,5,4,0,0,1,9,6,24,0,2,0,1,105,0,6,8,40,1,15
848701,0,0.0,1,1200.0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,139241.0,4,1,0,1,0,22,2,8,0,0,0,27,20,0,2,8,6,1,15
258760,1,0.0,1,1190.0,1,1,0,0,1,1,1,1,1,0,2.0,1752.96,1,48275.0,5,3,1,0,0,15,2,16,0,0,0,36,96,0,4,8,28,0,15
58916,0,2500.0,1,863.0,1,1,0,0,1,0,0,0,1,0,1.0,2084.13,0,134745.0,2,2,1,0,0,22,6,8,0,0,0,1,119,0,5,2,6,2,15
199971,0,2000.0,1,1200.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,246673.0,5,4,0,0,0,43,2,2,0,2,0,39,15,0,6,1,113,1,15
857066,0,721.0,1,1190.0,1,1,0,1,1,1,1,0,1,0,1.0,89.31,0,12761.0,5,0,1,1,0,34,2,23,0,1,0,20,111,0,1,3,2,0,15
653028,1,2000.0,1,1000.0,0,0,0,0,1,0,0,0,1,0,3.0,335.68,0,54325.0,5,4,0,0,0,11,6,9,0,3,0,34,24,0,6,3,159,1,15
785503,0,0.0,1,1200.0,0,0,0,0,1,1,0,0,1,0,2.0,235.13,1,192443.0,3,3,0,1,0,24,2,22,0,0,0,2,31,0,4,8,84,0,15
332148,0,0.0,1,3600.0,0,0,0,0,1,1,1,0,1,0,1.0,88.84,1,151417.0,5,0,1,1,0,19,2,0,0,1,0,37,63,0,1,6,7,0,15
360209,0,2500.0,1,10194.0,1,1,0,0,1,1,1,0,0,0,0.0,0.0,0,322400.0,5,0,0,0,0,24,2,22,0,0,0,2,41,0,1,8,87,0,15
942494,1,1310.0,1,1200.0,0,1,0,0,0,0,1,0,1,0,1.0,218.66,1,233163.0,0,0,1,1,1,10,2,4,0,2,0,1,93,0,1,8,71,1,15
803611,0,2500.0,0,0.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,65747.0,1,0,1,0,0,34,6,15,0,1,0,25,84,0,0,3,2,3,15
628568,1,5.0,1,1200.0,0,0,0,1,1,1,1,0,1,0,1.0,333.24,0,203192.0,5,0,1,0,0,13,6,20,0,3,0,39,90,0,2,3,177,0,0
235066,0,2500.0,1,1200.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,183537.0,5,4,0,0,0,10,2,13,0,2,0,2,51,0,6,7,25,1,15
85335,0,1871.0,1,1200.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,102650.0,2,2,1,0,1,33,6,12,0,3,0,36,117,0,5,8,195,1,15
46244,0,2500.0,1,1200.0,0,0,0,0,1,0,1,0,1,0,2.0,357.8,0,263666.0,2,2,0,0,0,43,2,17,0,2,0,1,40,0,5,2,128,0,15
419547,0,2500.0,1,445.0,1,1,0,0,0,0,0,0,1,0,1.0,926.24,0,263685.0,5,4,0,0,0,9,2,24,0,2,0,2,89,0,6,7,123,1,15
87759,0,0.0,0,1200.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,1,239480.0,1,0,1,0,0,43,4,17,0,2,0,38,40,0,0,2,106,0,15
282939,0,2500.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,194377.0,5,0,1,0,1,38,6,25,0,1,0,37,53,0,4,8,9,3,15
523357,1,1838.56,1,0.0,1,1,0,0,0,1,0,0,1,0,7.0,4349.57,0,303607.0,4,3,1,1,0,1,2,4,0,2,1,1,77,1,4,7,140,1,15
693612,0,0.0,0,1200.0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,235959.0,5,3,1,1,0,34,2,23,0,1,0,25,111,0,1,3,2,0,15
564981,0,2000.0,1,574.0,1,0,0,0,1,1,1,0,0,0,0.0,0.0,1,212071.0,5,0,1,0,0,24,2,22,0,0,0,39,41,0,1,8,87,1,15
767968,0,2500.0,0,0.0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0,0.0,5,4,1,0,0,42,2,4,0,2,0,1,73,0,6,8,71,1,15
801249,1,0.0,1,0.0,1,1,0,0,1,1,0,0,1,0,1.0,530.07,0,342481.0,3,3,1,1,0,34,2,15,0,1,0,20,111,0,3,2,2,1,15
692455,0,1500.0,1,0.0,1,1,0,0,1,1,1,0,0,0,0.0,0.0,1,139879.0,3,0,1,1,0,39,2,23,0,1,0,37,11,0,2,3,22,0,15
87575,0,2500.0,0,0.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,309326.0,5,0,1,0,0,10,2,13,0,2,1,1,44,1,4,7,25,3,12
696347,0,0.0,1,12000.0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,334818.0,3,0,0,1,0,10,2,13,1,2,0,36,107,0,1,8,25,0,15
282822,0,0.0,1,1200.0,0,0,0,1,1,1,1,0,1,0,3.0,1896.46,1,307582.0,1,0,1,1,0,35,2,25,0,1,0,37,53,0,0,3,11,0,15
600973,1,0.0,1,1200.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1,124271.0,5,0,1,1,0,48,2,10,0,0,0,38,62,0,4,8,129,1,15
121453,0,1957.0,1,1200.0,0,0,0,1,1,1,1,0,0,0,0.0,0.0,0,75924.0,0,0,1,1,0,22,2,8,0,0,0,36,2,0,1,8,6,1,15
625656,1,249.0,1,6634.0,1,1,0,1,1,1,1,0,0,0,0.0,0.0,0,162618.0,5,0,1,1,0,48,2,11,1,0,0,39,110,0,4,3,144,1,15
569996,1,0.0,1,1200.0,0,0,0,1,0,1,0,0,1,1,3.0,981.88,0,91566.0,4,3,1,1,1,42,2,13,0,2,0,22,73,0,1,8,32,0,1
200959,0,2500.0,1,2390.0,1,1,0,1,1,1,1,1,1,0,3.0,924.51,0,233669.0,5,0,1,0,0,43,2,2,1,2,0,1,81,0,2,3,107,1,15
535977,0,2000.0,1,1000.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,550892.0,5,4,0,0,0,9,6,24,0,2,0,2,58,0,6,8,29,1,15
623816,1,2000.0,1,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,166773.0,1,1,1,0,0,20,6,3,0,1,6,23,103,4,0,7,13,3,15
94953,1,0.0,1,0.0,1,1,0,1,1,1,0,1,0,0,0.0,0.0,0,301539.0,5,3,1,1,0,23,2,11,0,0,0,38,49,0,3,2,134,0,15
377962,0,1786.0,1,1000.0,1,1,0,0,1,1,0,0,1,0,3.0,1397.73,0,117831.0,5,4,0,0,0,4,6,12,0,3,0,36,39,0,6,8,185,1,15
590535,1,0.0,1,1200.0,0,0,0,1,1,1,1,0,0,0,0.0,0.0,0,87303.0,0,0,1,1,0,47,2,19,0,3,0,38,30,0,4,3,200,0,0
61890,0,2500.0,1,1200.0,0,0,0,0,1,0,1,0,1,0,2.0,357.43,0,191262.0,5,3,1,0,0,2,6,14,16,2,0,1,104,0,3,2,142,1,1
756422,0,2500.0,1,800.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,81548.0,5,0,1,0,0,49,2,25,0,1,0,7,53,0,1,8,9,1,0
170100,0,0.0,1,0.0,1,1,0,1,1,1,0,0,1,0,5.0,3233.17,0,197862.0,3,3,1,1,0,43,4,17,0,2,0,38,40,0,4,2,106,0,15
179277,0,2100.0,1,1200.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,8499.0,0,0,1,0,0,43,2,2,2,2,0,1,81,0,1,3,107,0,15
924475,1,1988.0,1,3600.0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,1,85969.0,5,0,1,0,0,14,2,22,0,0,1,1,101,1,2,7,104,1,15
561397,0,1935.0,1,1200.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,116966.0,5,3,2,0,0,34,6,15,0,1,0,21,19,0,4,8,2,1,15
862771,1,334.0,1,1200.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,200798.0,0,0,1,0,0,20,2,3,0,1,6,22,103,4,4,7,13,1,15
282213,0,2500.0,1,1200.0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,75315.0,5,4,1,0,0,22,6,8,0,0,0,37,119,0,6,8,6,1,15
435153,1,0.0,1,1200.0,0,0,0,0,1,0,1,0,1,0,1.0,69.57,0,302211.0,0,0,1,1,0,40,2,13,2,2,0,11,51,0,1,8,65,1,0
456035,0,2000.0,1,1200.0,1,0,0,1,0,1,0,0,1,0,1.0,218.66,0,12834.0,5,4,0,0,1,2,0,14,0,2,0,1,37,0,6,8,142,1,15
503023,0,2000.0,0,1200.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,104900.0,5,4,0,0,0,37,6,19,0,3,0,37,67,0,6,8,190,1,15
557828,0,2500.0,1,7400.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,325.0,5,4,0,0,1,14,6,10,0,0,0,38,60,0,6,8,118,1,15
423572,0,1820.0,1,0.0,0,0,0,1,1,1,1,0,0,0,0.0,0.0,0,116630.0,5,3,0,0,0,9,6,24,0,2,0,12,105,0,4,8,40,3,15
914666,0,2500.0,0,0.0,0,0,0,0,0,0,1,0,1,0,1.0,554.24,0,160717.0,5,1,1,0,0,43,2,2,2,2,16,37,57,4,2,7,108,3,15
150001,0,425.5,1,1025.0,1,1,0,0,0,1,1,0,0,0,0.0,0.0,0,289032.0,3,0,1,1,0,1,2,4,0,2,1,1,98,1,1,7,138,1,15
746431,1,2500.0,1,717.0,1,0,0,0,1,1,1,0,0,0,0.0,0.0,0,333506.0,5,0,1,0,0,35,2,16,0,0,0,7,72,0,2,3,43,1,15
