,Account,Hm_Start_Dt,Auto_Ship_Ind,Interior_Decor_Signage_Available_Funds,LMS_Enrolled,LMS_Available_Matching_Funds,LMS_Used_Funds_Most_Recent_3_Months,LMS_Used_Funds_Previous_3_Months,Open_Smart,PIP_Program,KYN_Training,PQS_Program,Last_EQuIPP_Login,PQS_Enrolled_Date,SCS_Program,Spar_Coverage_Ind,Specialty_Solutions,Vaccine_Items,Vaccine_Starter,Vaccine_Items_Count,Vaccine_Items_Sls_Amt,YPO,Tot_Sls_Amt,DLC_Program_encoded,FEM_Program_encoded,HM_Circular_Program_encoded,Internal_Decor,PQS_Enrolled_encoded,ST_encoded,Pog_Code_Name_encoded,DC_Name_encoded,Bus_Type_Desc_encoded,Region_encoded,PSAO_Expanded_encoded,Chain_Name_encoded,Salesperson_encoded,AH_Program_encoded,OTC_Front-end_Size_encoded,MRA_Program_Type_-_Active_AH_encoded,Msa_Dma_encoded,Signage_Program_encoded,Hospital_Associated_encoded
4136,30573,734961,1,735.0,1,1160.0,1,1,0,0,720624,0,720624,735488,0,0,0,0,0,0.0,0.0,0,34884.0,5,0,1,1,0,10,2,13,0,2,1,1,107,1,4,7,25,0,15
4137,31110,735030,1,2385.0,1,1200.0,0,0,0,0,735327,1,736542,735335,0,0,0,1,0,1.0,1619.18,0,596117.0,5,0,1,0,0,10,2,13,0,2,1,2,107,1,1,7,25,1,15
4138,31593,735109,0,0.0,1,1200.0,0,0,0,0,735323,1,720624,735331,0,0,0,0,0,0.0,0.0,0,12773.0,5,0,0,1,0,10,2,13,0,2,1,1,107,1,2,7,25,0,15
4139,51706,734521,0,0.0,0,1200.0,0,0,0,0,735389,1,736466,735402,0,0,0,0,0,0.0,0.0,0,322536.0,5,3,1,1,0,10,2,13,0,2,0,2,107,0,1,8,25,1,15
4140,56001,733937,1,0.0,1,1200.0,1,1,0,0,735332,1,736346,735353,1,1,1,1,0,1.0,377.76,0,351011.0,0,0,1,1,0,10,2,13,0,2,1,2,107,1,1,7,25,0,15
4141,73775,736419,0,2000.0,0,0.0,0,0,1,0,736573,1,720624,736577,1,1,0,0,0,0.0,0.0,0,103935.0,5,0,1,0,0,10,2,13,0,2,0,1,107,0,6,8,25,3,15
4142,88863,735470,0,1216.0,1,1200.0,0,1,0,0,735499,1,736593,735554,1,1,1,0,0,0.0,0.0,1,147892.0,5,0,1,0,0,10,2,13,0,2,1,2,107,1,1,7,25,0,15
4143,89668,735388,0,217.0,1,12000.0,0,0,0,0,735669,1,736619,735722,1,1,0,0,0,0.0,0.0,0,33851.0,5,0,0,0,0,10,2,13,0,2,0,36,107,0,4,8,25,2,15
4144,90050,732556,1,0.0,1,1200.0,0,1,0,0,735374,1,736461,735380,1,1,0,1,0,2.0,1986.37,0,875882.0,5,0,1,1,0,10,2,13,0,2,0,2,107,0,3,3,25,1,15
4145,93617,733442,1,0.0,1,2400.0,0,0,0,1,720624,1,736619,735331,1,1,0,0,0,0.0,0.0,1,266432.0,0,0,1,1,0,10,2,13,0,2,0,39,107,0,1,3,25,0,15
4146,115704,735388,0,0.0,1,12000.0,0,0,0,1,735669,1,736619,735722,1,1,0,0,0,0.0,0.0,0,43674.0,5,0,0,0,0,10,2,13,0,2,0,36,107,0,4,8,25,1,15
4147,175869,732288,1,0.0,1,1200.0,0,0,0,1,735927,1,736082,735940,1,1,0,0,0,0.0,0.0,1,40052.0,0,0,1,1,0,10,2,13,0,2,0,37,107,0,3,3,25,0,15
4148,190041,736425,0,2000.0,1,600.0,0,0,0,0,720624,1,720624,736577,0,1,0,0,0,0.0,0.0,0,105136.0,5,0,1,0,0,10,2,13,0,2,0,1,107,0,6,8,25,1,15
4149,191031,734521,0,2042.0,0,0.0,0,0,0,0,720624,1,736466,735402,1,0,0,1,0,1.0,218.66,0,134461.0,5,3,1,1,0,10,2,13,0,2,0,2,107,0,1,8,25,3,15
4150,198866,735488,0,295.0,1,1101.0,1,1,0,0,735553,1,736495,735561,0,0,0,0,0,0.0,0.0,0,58763.0,5,4,1,0,0,10,2,13,0,2,1,1,107,1,6,7,25,1,15
4151,203206,735144,1,0.0,1,2330.0,1,1,0,0,720624,1,736624,735624,0,1,0,1,0,1.0,167.4,1,117034.0,5,0,1,0,0,10,3,13,0,2,13,2,107,1,4,7,25,0,15
4152,217643,734420,1,761.0,1,1200.0,1,1,0,0,735347,1,736627,735331,1,1,0,1,0,2.0,990.78,0,112886.0,5,0,1,1,0,10,6,13,0,2,1,2,107,1,1,7,25,1,15
4153,242391,735530,0,365.0,1,1200.0,0,0,0,0,720624,0,736172,735575,0,1,0,0,0,0.0,0.0,0,59551.0,5,0,1,0,0,10,2,13,0,2,1,1,107,1,2,7,25,2,15
4154,250602,733937,0,2500.0,1,0.0,1,1,0,0,735501,1,736346,735353,1,0,1,0,0,0.0,0.0,0,156399.0,2,2,0,0,0,10,2,13,0,2,1,2,107,1,5,7,25,3,15
4155,264395,735584,0,950.0,1,0.0,1,1,0,1,735634,0,736627,735569,1,1,0,0,0,0.0,0.0,1,144527.0,5,0,1,0,0,10,2,13,0,2,1,2,107,1,1,7,25,1,15
4156,268394,736070,0,1722.0,0,0.0,0,0,0,0,736070,1,736074,735402,0,1,0,0,0,0.0,0.0,0,96845.0,5,0,1,0,0,10,2,13,0,2,0,37,107,0,2,8,65,3,15
4157,301078,736054,0,1722.0,1,1200.0,1,1,0,0,736468,1,736627,735464,0,1,0,0,0,0.0,0.0,0,229696.0,5,0,1,0,0,10,6,13,0,2,1,2,107,1,4,7,25,1,15
4158,305557,735887,0,2500.0,0,1200.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,51335.0,5,0,1,0,1,10,6,13,0,2,9,37,107,4,4,7,25,2,15
4159,423046,732585,0,0.0,1,240.0,1,0,0,1,735327,1,736619,735335,1,0,0,1,0,3.0,583.42,1,371551.0,0,3,1,1,0,43,4,18,0,3,0,38,59,0,4,3,175,1,1
4160,306795,733442,1,0.0,1,2400.0,0,0,0,1,735311,1,736619,735331,1,1,0,0,0,0.0,0.0,1,172302.0,0,0,1,1,0,10,2,13,0,2,0,39,107,0,1,3,25,0,15
4161,311275,736551,0,2500.0,0,600.0,0,0,1,0,720624,0,720624,735488,0,0,0,0,0,0.0,0.0,0,83677.0,5,4,0,0,0,10,6,13,0,2,1,2,107,1,6,7,25,3,15
4162,330078,735209,1,0.0,1,2330.0,1,1,0,0,720624,1,736624,735624,0,1,0,0,0,0.0,0.0,0,544502.0,5,0,1,0,0,10,2,13,0,2,13,2,107,1,4,7,25,0,15
4163,330446,735809,0,2500.0,1,1200.0,0,0,0,0,720624,1,736621,735528,0,1,0,0,0,0.0,0.0,0,345714.0,1,1,0,0,0,10,2,13,0,2,0,1,107,0,0,6,65,1,15
4164,332139,735636,0,689.0,1,1200.0,0,0,0,1,735680,1,736436,735687,1,1,1,0,0,0.0,0.0,1,29846.0,5,0,1,0,0,10,2,13,0,2,0,1,107,0,2,7,25,1,15
4165,332467,735339,0,74.0,1,12000.0,0,0,0,1,735661,1,736619,735722,1,1,0,0,0,0.0,0.0,0,64976.0,5,0,0,0,0,10,2,13,1,2,0,36,107,0,4,8,25,2,15
4166,442400,733447,0,0.0,1,1200.0,0,0,0,0,735904,1,736626,735920,1,0,0,0,0,0.0,0.0,1,131920.0,4,3,1,1,0,22,2,10,0,0,0,38,49,0,1,2,52,0,0
4167,456195,735339,0,338.0,1,12000.0,0,0,0,0,720624,1,736619,735722,1,1,0,0,0,0.0,0.0,0,38748.0,5,0,0,0,0,10,2,13,1,2,0,36,107,0,4,8,25,2,15
4168,468411,735331,0,5.0,1,12000.0,0,0,0,0,735676,1,736619,735722,1,1,0,0,1,0.0,0.0,0,88013.0,5,0,0,0,0,10,2,13,1,2,0,36,107,0,4,8,25,1,15
4169,480280,735388,0,253.0,1,12000.0,0,0,0,0,720624,1,736619,735722,1,1,0,0,0,0.0,0.0,0,60632.0,5,0,0,0,0,10,2,13,1,2,0,36,107,0,1,8,25,2,15
4170,534852,735353,0,409.0,1,12000.0,0,0,0,0,735661,1,736619,735722,1,1,0,0,0,0.0,0.0,0,19530.0,5,0,0,0,0,10,2,13,1,2,0,36,107,0,1,8,25,1,15
4171,557859,736546,0,2500.0,0,600.0,0,0,1,0,720624,0,720624,736248,0,0,0,1,0,3.0,5817.03,0,89696.0,5,4,0,0,0,10,6,13,0,2,1,1,107,1,6,7,25,3,15
4172,595225,735339,0,367.0,1,12000.0,0,0,0,0,735676,1,736619,735722,1,1,0,0,0,0.0,0.0,0,121048.0,5,0,0,0,0,10,2,13,1,2,0,36,107,0,4,8,25,2,15
4173,624057,736199,0,2000.0,1,1200.0,0,0,1,0,736227,1,720624,736233,0,0,0,0,0,0.0,0.0,0,361248.0,5,4,0,0,0,10,6,13,0,2,0,6,107,0,6,8,25,2,15
4174,648513,734128,1,0.0,1,1200.0,1,1,0,0,735327,1,736627,735335,1,1,0,1,0,1.0,208.71,0,255202.0,3,0,1,1,0,10,2,13,0,2,1,2,107,1,2,7,25,1,15
4175,668218,736076,0,544.0,1,1200.0,0,0,0,0,736160,1,736572,736191,0,1,0,0,0,0.0,0.0,0,252705.0,5,0,1,0,0,10,2,13,0,2,0,1,107,0,1,8,25,1,15
4176,975317,734825,1,0.0,1,1200.0,0,0,0,1,735563,0,720624,720624,1,0,0,0,0,0.0,0.0,0,233750.0,0,0,1,1,1,4,2,12,0,3,0,36,120,0,0,8,185,1,1
4177,696347,733699,0,0.0,1,12000.0,0,0,0,0,720624,1,736619,735722,1,1,0,0,0,0.0,0.0,0,334818.0,3,0,0,1,0,10,2,13,1,2,0,36,107,0,1,8,25,0,15
4178,760927,736522,0,2500.0,1,1000.0,0,0,1,0,720624,0,720624,736520,0,0,0,0,0,0.0,0.0,0,31308.0,5,4,0,0,0,10,2,13,0,2,0,1,107,0,6,8,25,1,15
4179,767809,736601,0,2500.0,0,1400.0,0,0,1,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,41229.0,5,4,0,0,1,10,2,13,0,2,0,36,107,0,6,7,25,2,15
4180,891116,733681,1,900.0,1,0.0,0,0,0,0,720624,0,720624,735488,1,1,0,0,0,0.0,0.0,0,70850.0,3,0,1,1,0,10,2,13,0,2,1,1,107,1,4,7,25,3,15
4181,898750,735339,0,896.0,1,12000.0,0,0,0,0,735670,1,736619,735722,1,1,0,0,0,0.0,0.0,0,79695.0,5,0,0,0,0,10,2,13,1,2,0,36,107,0,2,8,25,1,15
4182,902864,734815,1,569.0,1,2000.0,1,1,0,1,720624,1,736627,735374,1,0,0,1,0,3.0,2549.65,0,69686.0,1,1,0,1,0,10,2,13,0,2,1,2,107,1,0,7,25,2,15
4183,169685,735698,1,2500.0,1,1200.0,0,0,0,1,735772,1,736489,735785,1,1,0,0,0,0.0,0.0,0,57685.0,5,3,1,0,0,12,2,11,0,0,0,40,18,0,4,3,136,1,0
4184,58755,735090,0,0.0,1,1190.0,1,1,0,1,735327,1,736620,735335,1,0,0,0,0,0.0,0.0,1,135605.0,5,0,1,1,0,22,2,8,0,0,0,16,108,0,4,8,14,0,15
4185,60043,735493,1,0.0,1,1200.0,0,0,0,0,735521,1,736625,735533,0,1,0,0,0,0.0,0.0,1,181883.0,5,3,1,0,0,22,2,8,0,0,0,38,108,0,1,8,41,0,15
4186,74685,735199,0,967.0,1,11392.0,1,1,0,1,735486,1,736377,735505,1,1,0,0,0,0.0,0.0,1,578366.0,5,0,1,0,0,22,2,8,1,0,0,36,108,0,2,2,51,0,15
4187,77727,733476,0,982.0,1,424.0,1,1,0,1,735514,1,735956,735533,1,0,0,0,0,0.0,0.0,1,152711.0,5,1,0,1,0,22,2,8,0,0,0,37,108,0,2,3,41,1,15
4188,80437,735654,0,2214.0,1,0.0,1,1,0,0,736045,1,736592,735473,0,1,0,0,0,0.0,0.0,0,35640.0,5,0,1,0,0,22,6,8,0,0,6,22,108,4,2,7,14,1,15
4189,96040,732656,1,0.0,1,1200.0,0,0,0,1,735309,1,736619,735331,1,1,0,1,0,2.0,278.04,1,184670.0,0,0,1,1,0,22,2,8,0,0,0,37,108,0,1,2,75,1,15
4190,126171,732693,1,0.0,1,0.0,1,1,0,0,735319,1,736613,735331,1,0,0,0,0,0.0,0.0,1,187771.0,5,3,1,1,0,22,2,8,0,0,0,38,108,0,4,2,14,0,15
4191,141350,735347,1,507.0,1,11392.0,1,1,0,1,735583,1,736377,735505,1,0,0,0,0,0.0,0.0,0,125476.0,5,0,1,0,0,22,6,8,0,0,0,36,108,0,4,2,51,1,15
4192,152352,735509,1,2067.0,1,11392.0,1,1,0,0,736145,1,736339,735512,1,1,0,1,1,1.0,1603.96,0,200522.0,5,0,1,0,0,22,6,8,0,0,0,36,108,0,4,2,14,0,15
4193,152513,735509,0,2500.0,1,11392.0,1,1,0,0,720624,1,736402,735512,1,0,0,0,0,0.0,0.0,0,184092.0,5,4,1,0,0,22,6,8,0,0,0,36,108,0,6,2,14,0,15
4194,159883,735838,0,2500.0,1,1200.0,0,0,0,0,736033,1,736265,736046,0,0,0,0,0,0.0,0.0,0,60359.0,5,4,0,0,0,22,6,8,0,0,0,37,108,0,6,8,41,1,15
4195,160849,735860,0,2454.0,1,0.0,1,1,0,0,736462,1,720624,735855,1,1,0,0,0,0.0,0.0,0,60198.0,5,0,1,0,0,22,2,8,0,0,0,37,108,0,4,8,14,3,15
4196,161010,735853,0,456.0,1,966.0,1,1,0,0,735931,1,736285,735940,1,1,0,0,0,0.0,0.0,0,29900.0,5,0,1,0,0,22,2,8,0,0,0,37,108,0,2,8,14,1,15
4197,161654,735845,1,1529.0,1,11392.0,1,1,0,0,720624,1,736436,736023,1,1,0,1,0,1.0,2126.66,0,101261.0,5,0,1,0,0,22,6,8,0,0,0,36,108,0,1,2,14,1,15
4198,172012,735935,1,2454.0,0,0.0,0,0,0,1,735934,1,736613,735335,1,1,0,0,0,0.0,0.0,0,53801.0,5,0,1,0,0,22,2,8,0,0,0,22,108,0,1,3,14,3,15
4199,180438,735935,1,1840.0,1,11392.0,1,1,0,0,720624,1,736376,736012,1,1,0,0,0,0.0,0.0,0,145456.0,5,0,0,0,0,22,6,8,0,0,0,36,108,0,4,8,51,1,15
4200,180921,735963,0,656.0,1,11392.0,1,1,0,0,720624,1,736290,736023,1,1,0,0,0,0.0,0.0,0,44563.0,5,0,0,0,0,22,6,8,0,0,0,36,108,0,3,8,51,1,15
4201,184000,735517,0,2500.0,1,1190.0,1,1,0,0,735612,1,736626,735624,0,1,0,0,0,0.0,0.0,0,197673.0,2,2,1,0,0,22,6,8,0,0,0,37,108,0,5,3,14,2,15
4202,267392,735404,1,2500.0,1,0.0,0,0,0,1,735570,1,736618,735589,1,1,0,1,0,4.0,3220.87,0,350457.0,1,0,1,0,0,22,6,8,7,0,0,44,108,0,0,3,14,3,15
4203,271050,735607,1,2239.0,1,1200.0,0,0,0,0,735713,1,736621,735666,0,1,0,0,0,0.0,0.0,0,47567.0,5,0,1,0,0,22,2,8,0,0,0,22,108,0,4,8,14,1,15
4204,271372,735608,0,722.0,1,1200.0,0,0,0,0,735658,1,736619,735388,0,1,0,1,0,3.0,2992.89,0,22207.0,2,2,0,0,0,22,2,8,0,0,0,22,108,0,5,8,14,2,15
4205,281408,735873,0,556.0,1,1200.0,0,0,0,1,735998,1,736201,720624,1,0,0,0,0,0.0,0.0,1,94317.0,2,2,0,0,0,15,6,10,0,0,0,37,108,0,5,8,76,1,15
4206,304217,735824,1,639.0,1,11392.0,1,1,0,0,736070,1,736590,735505,1,1,0,1,0,1.0,210.96,0,133649.0,5,0,0,0,0,22,2,8,0,0,0,36,108,0,1,2,14,1,15
4207,308451,734315,0,965.0,1,0.0,1,1,0,0,735309,1,736471,735317,0,1,0,0,0,0.0,0.0,0,198564.0,0,0,0,1,0,22,2,8,0,0,0,38,108,0,0,3,61,1,15
4208,311400,735394,0,2381.0,1,0.0,0,0,0,1,735687,1,736618,735589,1,1,0,0,0,0.0,0.0,0,78533.0,5,0,1,0,0,22,1,8,7,0,0,44,108,0,2,2,14,3,15
4209,334641,733762,0,459.0,1,11392.0,1,1,0,1,736084,1,736436,735505,1,0,0,0,0,0.0,0.0,0,179308.0,2,2,0,1,0,22,2,8,0,0,0,36,108,0,5,2,51,5,15
4210,476674,734451,1,0.0,1,11392.0,1,1,0,0,736101,1,736377,735505,1,1,0,0,0,0.0,0.0,0,103910.0,0,0,1,0,0,22,6,8,0,0,0,36,108,0,4,2,51,0,15
4211,169846,735698,1,2500.0,1,1200.0,0,0,0,1,736063,1,736619,735785,1,1,0,0,0,0.0,0.0,0,86967.0,5,3,1,0,0,12,2,11,0,0,0,40,18,0,4,3,98,1,0
4212,344429,735696,1,2500.0,1,1200.0,0,0,0,1,735772,1,736452,735785,1,1,0,0,0,0.0,0.0,0,104459.0,5,3,1,0,0,12,2,11,0,0,0,40,18,0,4,3,136,1,0
4213,189689,735530,0,2500.0,1,1200.0,1,0,0,1,735530,1,736530,735610,1,0,0,1,0,4.0,1813.33,1,311997.0,5,4,0,0,0,37,6,19,0,3,0,36,67,0,6,3,192,0,11
4214,543729,733721,0,0.0,1,1200.0,0,0,0,0,720624,1,736500,735813,1,1,0,0,1,0.0,0.0,1,146788.0,0,0,1,0,0,22,2,8,0,0,0,37,108,0,4,2,41,0,15
4215,557817,736117,0,2000.0,1,11392.0,1,1,0,0,736627,0,720624,720624,1,1,0,1,0,1.0,896.47,0,104841.0,5,0,0,0,1,22,2,8,0,0,0,36,108,0,4,8,51,1,15
4216,557944,736242,0,1299.0,1,1000.0,0,0,0,0,736278,1,736597,736282,1,1,0,0,0,0.0,0.0,1,219994.0,5,0,1,0,0,22,2,8,0,0,0,38,108,0,1,8,61,1,15
4217,572280,736194,1,2000.0,1,1200.0,0,0,1,0,736378,1,720624,736402,0,0,0,1,0,2.0,3770.19,0,15363.0,5,4,0,0,0,22,6,8,0,0,0,37,108,0,6,8,51,2,15
4218,614830,736305,0,2000.0,1,3215.0,1,1,0,0,736627,0,720624,720624,0,0,0,0,0,0.0,0.0,0,10992.0,5,4,0,0,1,22,2,8,0,0,0,38,108,0,6,8,61,1,15
4219,614831,736307,1,2000.0,1,3215.0,1,1,0,0,736558,1,736439,736261,1,1,0,0,0,0.0,0.0,0,88386.0,5,0,0,0,0,22,2,8,0,0,0,38,108,0,1,8,61,1,15
4220,638603,736301,1,425.0,1,1200.0,0,0,0,0,720624,1,736501,735295,1,1,0,1,0,1.0,535.21,0,106027.0,1,0,0,0,0,22,2,8,0,0,0,36,108,0,0,3,76,1,15
4221,649372,736306,0,2000.0,1,3215.0,1,1,0,0,736336,1,736439,735506,0,1,0,0,0,0.0,0.0,0,149108.0,5,0,0,0,0,22,2,8,0,0,0,38,108,0,4,8,41,1,15
4222,649440,736333,0,2000.0,1,766.0,0,1,0,0,720624,0,720624,720624,1,0,0,1,0,1.0,903.08,0,62285.0,5,4,0,0,1,15,6,10,0,0,0,37,108,0,6,8,76,2,15
4223,649669,736368,0,2000.0,1,2200.0,0,0,0,0,720624,0,720624,735960,0,0,0,0,0,0.0,0.0,0,115288.0,5,4,0,0,0,22,2,8,0,0,0,36,108,0,6,8,41,1,15
4224,712339,736368,0,2000.0,1,446.0,1,1,0,0,736444,1,736607,736450,0,0,0,0,1,0.0,0.0,0,6354.0,5,4,0,0,0,22,2,8,0,0,0,37,108,0,6,8,14,0,15
4225,715620,736545,1,2500.0,0,1400.0,0,0,1,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,113519.0,5,4,1,0,1,22,2,8,0,0,0,38,108,0,6,3,41,1,15
4226,738559,735346,1,2500.0,0,0.0,0,0,0,1,735492,1,736304,735499,1,0,0,0,0,0.0,0.0,0,62150.0,1,1,1,0,0,22,6,8,0,0,0,37,108,0,0,3,41,3,15
4227,746205,736369,1,2500.0,1,1080.0,1,0,0,0,736429,1,736588,735571,1,1,0,0,0,0.0,0.0,0,68628.0,5,0,0,0,0,22,2,8,0,0,0,22,108,0,1,8,14,1,15
4228,746380,736409,1,2500.0,1,1200.0,0,0,1,0,736415,1,736547,736499,1,1,0,0,0,0.0,0.0,0,69860.0,5,0,0,0,0,22,6,8,0,0,0,39,108,0,4,8,14,1,15
4229,756423,736567,1,2500.0,1,11392.0,1,1,1,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,97250.0,5,0,1,0,1,22,2,8,0,0,0,36,108,0,6,8,51,1,15
4230,760862,736549,0,2500.0,0,600.0,0,0,1,0,720624,0,720624,735562,0,1,0,0,0,0.0,0.0,0,85521.0,5,4,0,0,0,22,2,8,0,0,0,38,108,0,6,8,41,0,15
4231,769623,736545,0,2500.0,0,1600.0,0,0,1,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,6178.0,2,2,0,0,1,22,2,8,0,0,0,39,108,0,5,8,14,1,15
4232,769639,736586,1,2500.0,0,1400.0,0,0,1,0,736627,0,720624,720624,0,1,0,0,0,0.0,0.0,0,8.0,5,0,0,0,1,22,2,8,0,0,0,36,108,0,6,8,61,3,15
4233,839028,735535,1,2500.0,0,1200.0,0,0,0,0,735680,1,736615,735687,0,0,0,0,0,0.0,0.0,0,287648.0,5,4,1,0,0,22,6,8,0,0,0,36,108,0,6,2,61,2,15
4234,862039,733721,0,2500.0,1,0.0,0,0,0,0,720624,1,736500,735813,1,0,0,1,1,1.0,267.75,1,232791.0,2,2,0,0,0,22,2,8,0,0,0,37,108,0,5,2,14,3,15
4235,889585,733681,0,570.0,1,1200.0,0,0,0,1,735318,1,736109,735331,1,1,0,1,0,3.0,1346.2,0,391494.0,0,0,1,1,0,22,2,8,0,0,0,38,108,0,1,2,61,5,15
4236,982023,735493,1,0.0,1,1190.0,1,1,0,0,735505,1,736411,735519,0,1,0,1,0,10.0,3348.16,0,104126.0,5,0,1,0,0,15,2,10,1,0,0,36,108,0,2,3,76,1,15
4237,37195,735129,1,965.0,1,473.0,1,1,0,1,735320,0,736544,735331,1,1,0,0,0,0.0,0.0,1,123862.0,5,0,1,1,0,17,2,16,0,0,0,7,109,0,4,3,30,0,15
4238,685798,733302,1,0.0,1,1200.0,0,0,0,0,735352,1,736605,735367,1,1,0,1,0,1.0,211.4,0,429244.0,0,0,1,0,0,37,2,19,0,3,0,39,67,0,1,8,190,1,1
4239,182068,735509,0,2500.0,0,0.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,5167.0,2,2,1,0,1,15,6,16,0,0,0,22,109,0,5,8,30,3,15
4240,182229,735509,0,2500.0,1,1890.0,1,1,0,0,735640,1,736550,735673,1,1,1,1,0,5.0,1021.07,1,97188.0,5,0,1,0,0,17,6,16,0,0,0,1,109,0,1,8,30,1,15
4241,185170,732883,0,1563.48,1,2056.0,1,1,0,1,735327,1,736606,735317,1,1,0,0,0,0.0,0.0,1,208479.0,0,0,0,1,0,17,2,16,0,0,0,38,109,0,2,2,42,1,15
4242,219457,735836,1,624.0,1,387.0,1,1,0,0,735902,1,736622,735571,0,1,0,1,0,1.0,536.62,1,238962.0,1,0,1,0,0,17,2,16,0,0,0,7,109,0,0,2,42,1,15
4243,163851,735718,0,1896.0,1,200.0,0,0,0,0,735998,1,736593,736180,0,1,0,1,0,3.0,549.43,0,370411.0,5,0,1,0,0,4,2,21,0,3,0,39,69,0,4,8,198,1,1
4244,285308,735857,1,1935.0,1,772.0,1,1,0,0,736178,1,736230,735582,0,1,0,1,1,2.0,2492.26,0,210977.0,5,0,1,0,0,17,4,16,0,0,0,7,109,0,1,8,42,1,15
4245,302446,735870,0,2500.0,0,0.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,150248.0,5,4,0,0,1,17,6,16,0,0,0,22,109,0,6,8,30,3,15
4246,323967,735867,0,0.0,1,4524.0,1,1,0,0,736360,1,736598,735708,1,1,1,1,0,1.0,3202.84,0,79705.0,2,2,1,0,0,17,2,16,0,0,0,6,109,0,5,2,30,1,15
4247,335291,735838,1,1952.0,1,1102.0,1,1,0,0,736217,1,736230,735582,0,1,0,1,0,1.0,91.47,0,46065.0,5,0,1,0,0,17,2,16,0,0,0,6,109,0,2,3,42,1,15
4248,343015,734728,1,0.0,1,473.0,1,1,0,1,735319,1,736544,735331,1,1,0,1,0,1.0,2126.66,1,221704.0,5,0,1,1,0,15,2,16,0,0,0,7,109,0,1,3,30,2,15
4249,346293,735844,0,2500.0,1,0.0,0,0,0,0,736133,1,720624,735582,0,0,0,0,0,0.0,0.0,0,10901.0,5,4,0,0,0,17,6,16,0,0,0,6,109,0,6,8,30,3,15
4250,838441,732556,0,214.34,1,998.0,1,0,0,0,735376,1,736515,735402,1,1,0,1,0,6.0,3034.99,0,571534.0,0,0,1,1,0,4,2,12,0,3,0,39,69,0,4,2,189,1,0
4251,408641,732883,0,1393.48,1,0.0,1,1,1,0,735560,1,720624,735575,1,1,0,0,0,0.0,0.0,0,151886.0,0,0,1,1,0,17,2,16,0,0,0,38,109,0,2,2,42,3,15
4252,413749,735845,0,1975.0,0,0.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,5808.0,5,4,0,0,1,17,6,16,0,0,0,6,109,0,6,8,30,3,15
4253,414285,735867,1,0.0,1,4524.0,1,1,0,1,736200,1,736598,735571,1,1,0,0,0,0.0,0.0,0,189536.0,5,0,1,0,0,17,2,16,0,0,0,6,109,0,4,2,30,1,15
4254,255788,735292,1,2500.0,1,0.0,0,0,0,1,735807,1,736619,735317,1,1,0,1,0,7.0,5749.05,0,230588.0,5,0,1,0,0,44,2,20,0,3,0,39,79,0,4,2,177,3,0
4255,416165,735836,1,242.0,1,404.0,1,0,0,0,735885,1,736607,735578,0,1,0,1,0,6.0,3304.35,0,272486.0,5,0,1,0,0,17,2,16,0,0,0,7,109,0,2,2,42,2,15
4256,417613,735866,0,0.0,1,2400.0,0,1,0,1,736285,1,736570,736284,1,0,1,0,0,0.0,0.0,0,401562.0,5,1,1,0,0,17,2,16,0,0,0,7,109,0,2,3,30,1,15
4257,417614,735866,0,0.0,1,2400.0,0,1,0,1,736145,1,736627,735511,1,0,0,0,0,0.0,0.0,0,127511.0,5,3,1,0,0,17,2,16,0,0,0,7,109,0,4,3,30,1,15
4258,419652,735867,1,1975.0,1,4524.0,1,1,0,0,736061,1,736598,735575,1,1,0,0,0,0.0,0.0,0,108525.0,5,0,1,0,0,17,2,16,0,0,0,6,109,0,2,2,30,2,15
4259,419920,735864,0,2500.0,1,0.0,0,0,0,0,736200,1,720624,735582,0,1,0,0,0,0.0,0.0,0,232005.0,5,0,0,0,0,17,2,16,0,0,0,6,109,0,1,8,42,3,15
4260,420457,735908,0,0.0,1,3600.0,0,0,0,0,720624,0,736609,735248,0,1,0,1,0,1.0,2126.66,0,126639.0,5,0,1,0,0,17,2,16,0,0,0,6,109,0,1,2,16,1,15
4261,420458,735921,0,2500.0,1,3600.0,0,0,0,0,720624,0,736609,735248,0,1,0,0,0,0.0,0.0,0,161817.0,5,0,1,0,0,17,2,16,0,0,0,6,109,0,1,2,16,1,15
4262,420511,735921,0,2500.0,1,3600.0,0,0,0,0,720624,0,736609,735248,0,1,0,0,0,0.0,0.0,0,113645.0,5,0,1,0,0,17,2,16,0,0,0,6,109,0,1,2,16,1,15
4263,420887,735856,0,14.0,1,533.0,1,1,0,0,736284,1,720624,735582,0,1,0,1,0,4.0,3606.05,0,199239.0,5,3,1,0,0,17,4,16,0,0,0,6,109,0,4,2,30,0,15
4264,420940,735844,0,1975.0,1,1200.0,0,0,0,0,720624,0,736319,735571,0,0,0,0,0,0.0,0.0,0,35567.0,5,4,0,0,0,17,2,16,0,0,0,6,109,0,6,8,42,1,15
